YearStart,YearEnd,LocationAbbr,LocationDesc,Question,DataValue,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1
2016,2020,IA,Iowa,"Cervical cancer mortality among all females, underlying cause",1.6,1.3,2.0,Race/Ethnicity,"White, non-Hispanic"
2015,2019,MT,Montana,"Lung and bronchial cancer mortality among all people, underlying cause",56.8,46.6,68.3,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,ID,Idaho,"Lung and bronchial cancer mortality among all people, underlying cause",31.1,29.9,32.3,Race/Ethnicity,"White, non-Hispanic"
2015,2019,GA,Georgia,"Invasive cancer (all sites combined), incidence",466.3,462.8,469.9,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,NE,Nebraska,"Invasive cancer (all sites combined), incidence",478.0,455.2,501.6,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,NM,New Mexico,"Lung and bronchial cancer mortality among all people, underlying cause",27.7,26.5,28.9,Race/Ethnicity,"White, non-Hispanic"
2015,2019,MN,Minnesota,"Invasive cancer (all sites combined) mortality among all people, underlying cause",171.1,161.8,180.7,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,AR,Arkansas,"Lung and bronchial cancer mortality among all people, underlying cause",52.1,50.9,53.2,Race/Ethnicity,"White, non-Hispanic"
2015,2019,NH,New Hampshire,"Invasive cancer (all sites combined) mortality among all people, underlying cause",112.1,84.4,145.1,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,MD,Maryland,"Breast cancer mortality among all females, underlying cause",27.4,26.0,28.8,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,NV,Nevada,"Invasive cancer (all sites combined) mortality among all people, underlying cause",172.3,164.7,180.1,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,HI,Hawaii,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",12.7,11.1,14.4,Race/Ethnicity,"White, non-Hispanic"
2015,2019,MI,Michigan,"Breast cancer mortality among all females, underlying cause",12.4,7.5,19.2,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2016,2020,IA,Iowa,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",7.1,4.3,10.8,Race/Ethnicity,Hispanic
2015,2019,NE,Nebraska,"Cervical cancer mortality among all females, underlying cause",2.0,1.6,2.5,Race/Ethnicity,"White, non-Hispanic"
2015,2019,CT,Connecticut,"Breast cancer mortality among all females, underlying cause",8.3,5.7,11.6,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,RI,Rhode Island,"Lung and bronchial cancer mortality among all people, underlying cause",29.5,23.1,36.9,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,AK,Alaska,"Invasive cancer (all sites combined) mortality among all people, underlying cause",140.5,113.2,171.8,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,AZ,Arizona,"Breast cancer mortality among all females, underlying cause",19.1,18.4,19.9,Race/Ethnicity,"White, non-Hispanic"
2015,2019,IL,Illinois,"Lung and bronchial cancer mortality among all people, underlying cause",14.4,8.9,22.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,PA,Pennsylvania,"Breast cancer mortality among all females, underlying cause",29.4,27.7,31.2,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,AZ,Arizona,"Invasive cancer (all sites combined), incidence",346.9,337.0,357.0,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,AK,Alaska,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",7.8,4.6,12.3,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,IA,Iowa,"Invasive cancer (all sites combined), incidence",545.5,519.8,572.0,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,DE,Delaware,"Invasive cancer (all sites combined) mortality among all people, underlying cause",94.4,80.6,109.6,Race/Ethnicity,Hispanic
2016,2020,CA,California,"Invasive cancer (all sites combined), incidence",393.5,382.0,405.3,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2016,2020,KS,Kansas,"Invasive cancer (all sites combined), incidence",452.8,437.8,468.2,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,MN,Minnesota,"Invasive cancer (all sites combined), incidence",303.1,291.4,315.1,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,MI,Michigan,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",7.7,6.1,9.5,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,OK,Oklahoma,"Lung and bronchial cancer mortality among all people, underlying cause",50.1,49.1,51.1,Race/Ethnicity,"White, non-Hispanic"
2015,2019,PA,Pennsylvania,"Invasive cancer (all sites combined) mortality among all people, underlying cause",87.4,82.9,92.1,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,AZ,Arizona,"Invasive cancer (all sites combined) mortality among all people, underlying cause",118.2,111.7,124.9,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,TX,Texas,"Invasive cancer (all sites combined), incidence",269.7,265.4,273.9,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,CT,Connecticut,"Invasive cancer (all sites combined), incidence",240.6,229.0,252.7,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,MI,Michigan,"Invasive cancer (all sites combined) mortality among all people, underlying cause",184.0,180.8,187.3,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,NC,North Carolina,"Invasive cancer (all sites combined), incidence",483.1,481.0,485.1,Race/Ethnicity,"White, non-Hispanic"
2015,2019,NC,North Carolina,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",7.0,5.7,8.6,Race/Ethnicity,Hispanic
2015,2019,OR,Oregon,"Lung and bronchial cancer mortality among all people, underlying cause",16.5,13.8,19.5,Race/Ethnicity,Hispanic
2015,2019,HI,Hawaii,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",12.5,11.0,14.2,Race/Ethnicity,"White, non-Hispanic"
2015,2019,VA,Virginia,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",8.6,7.4,9.9,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,AL,Alabama,"Prostate cancer mortality among all males, underlying cause",40.7,37.9,43.7,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,WV,West Virginia,"Cervical cancer mortality among all females, underlying cause",3.0,2.5,3.5,Race/Ethnicity,"White, non-Hispanic"
2015,2019,NV,Nevada,"Prostate cancer mortality among all males, underlying cause",19.2,18.0,20.4,Race/Ethnicity,"White, non-Hispanic"
2016,2020,MS,Mississippi,"Prostate cancer mortality among all males, underlying cause",45.5,42.1,49.0,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,OK,Oklahoma,"Invasive cancer (all sites combined), incidence",310.6,292.0,330.0,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,MA,Massachusetts,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",6.8,5.7,8.1,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,ME,Maine,"Invasive cancer (all sites combined) mortality among all people, underlying cause",138.8,106.9,176.3,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,IA,Iowa,"Prostate cancer mortality among all males, underlying cause",13.6,7.8,21.4,Race/Ethnicity,Hispanic
2016,2020,DE,Delaware,"Invasive cancer (all sites combined) mortality among all people, underlying cause",71.2,41.2,118.0,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,MN,Minnesota,"Prostate cancer mortality among all males, underlying cause",11.6,6.9,18.0,Race/Ethnicity,Hispanic
2016,2020,ID,Idaho,"Breast cancer mortality among all females, underlying cause",20.8,19.5,22.2,Race/Ethnicity,"White, non-Hispanic"
2016,2020,MD,Maryland,"Lung and bronchial cancer mortality among all people, underlying cause",8.9,7.4,10.7,Race/Ethnicity,Hispanic
2016,2020,KY,Kentucky,"Invasive cancer (all sites combined), incidence",301.3,283.4,319.9,Race/Ethnicity,Hispanic
2015,2019,NH,New Hampshire,"Invasive cancer (all sites combined) mortality among all people, underlying cause",156.6,153.9,159.4,Race/Ethnicity,"White, non-Hispanic"
2015,2019,OK,Oklahoma,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",11.0,7.6,15.2,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,DC,District of Columbia,"Breast cancer mortality among all females, underlying cause",15.9,12.7,19.6,Race/Ethnicity,"White, non-Hispanic"
2015,2019,UT,Utah,"Invasive cancer (all sites combined) mortality among all people, underlying cause",157.4,128.7,190.0,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,CT,Connecticut,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",8.5,7.1,10.1,Race/Ethnicity,Hispanic
2015,2019,AZ,Arizona,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",12.1,11.3,13.0,Race/Ethnicity,Hispanic
2015,2019,OH,Ohio,"Prostate cancer mortality among all males, underlying cause",35.0,32.7,37.4,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,HI,Hawaii,"Prostate cancer mortality among all males, underlying cause",19.8,17.2,22.7,Race/Ethnicity,"White, non-Hispanic"
2016,2020,LA,Louisiana,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",20.9,19.8,22.0,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,MD,Maryland,"Invasive cancer (all sites combined) mortality among all people, underlying cause",77.8,73.1,82.7,Race/Ethnicity,Hispanic
2015,2019,CA,California,"Invasive cancer (all sites combined), incidence",337.1,335.5,338.8,Race/Ethnicity,Hispanic
2015,2019,AL,Alabama,"Lung and bronchial cancer mortality among all people, underlying cause",8.2,5.5,11.5,Race/Ethnicity,Hispanic
2015,2019,WI,Wisconsin,"Lung and bronchial cancer mortality among all people, underlying cause",36.8,36.1,37.4,Race/Ethnicity,"White, non-Hispanic"
2016,2020,FL,Florida,"Prostate cancer mortality among all males, underlying cause",33.5,31.9,35.1,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,AR,Arkansas,"Invasive cancer (all sites combined), incidence",479.0,441.8,518.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2016,2020,NV,Nevada,"Lung and bronchial cancer mortality among all people, underlying cause",23.1,20.8,25.5,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,AZ,Arizona,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",12.3,11.9,12.7,Race/Ethnicity,"White, non-Hispanic"
2015,2019,OK,Oklahoma,"Prostate cancer mortality among all males, underlying cause",10.8,7.0,15.5,Race/Ethnicity,Hispanic
2015,2019,NE,Nebraska,"Invasive cancer (all sites combined) mortality among all people, underlying cause",97.9,81.4,116.4,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,CO,Colorado,"Invasive cancer (all sites combined), incidence",264.4,253.4,275.8,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,TN,Tennessee,"Cervical cancer mortality among all females, underlying cause",4.4,3.6,5.2,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,NY,New York,"Lung and bronchial cancer mortality among all people, underlying cause",28.2,27.4,29.1,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,MI,Michigan,"Invasive cancer (all sites combined), incidence",244.3,236.0,252.7,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,LA,Louisiana,"Lung and bronchial cancer mortality among all people, underlying cause",12.7,10.3,15.4,Race/Ethnicity,Hispanic
2015,2019,KS,Kansas,"Lung and bronchial cancer mortality among all people, underlying cause",40.7,39.7,41.7,Race/Ethnicity,"White, non-Hispanic"
2015,2019,NM,New Mexico,"Invasive cancer (all sites combined) mortality among all people, underlying cause",80.9,67.8,95.8,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,MN,Minnesota,"Prostate cancer mortality among all males, underlying cause",19.8,19.0,20.5,Race/Ethnicity,"White, non-Hispanic"
2015,2019,NV,Nevada,"Lung and bronchial cancer mortality among all people, underlying cause",23.5,21.2,26.1,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,LA,Louisiana,"Invasive cancer (all sites combined), incidence",315.2,297.4,333.9,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,ME,Maine,"Lung and bronchial cancer mortality among all people, underlying cause",43.9,42.6,45.3,Race/Ethnicity,"White, non-Hispanic"
2016,2020,HI,Hawaii,"Invasive cancer (all sites combined), incidence",384.2,379.1,389.3,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,DE,Delaware,"Lung and bronchial cancer mortality among all people, underlying cause",13.4,8.3,20.3,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,WA,Washington,"Prostate cancer mortality among all males, underlying cause",14.0,11.0,17.4,Race/Ethnicity,Hispanic
2015,2019,MI,Michigan,"Lung and bronchial cancer mortality among all people, underlying cause",60.9,52.3,70.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,CA,California,"Invasive cancer (all sites combined) mortality among all people, underlying cause",141.8,134.8,149.1,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,NV,Nevada,"Prostate cancer mortality among all males, underlying cause",37.0,31.5,43.2,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,WI,Wisconsin,"Prostate cancer mortality among all males, underlying cause",9.3,5.8,13.7,Race/Ethnicity,Hispanic
2015,2019,OK,Oklahoma,"Invasive cancer (all sites combined) mortality among all people, underlying cause",101.0,93.5,109.0,Race/Ethnicity,Hispanic
2015,2019,CO,Colorado,"Cervical cancer mortality among all females, underlying cause",1.4,1.1,1.6,Race/Ethnicity,"White, non-Hispanic"
2015,2019,WV,West Virginia,"Invasive cancer (all sites combined) mortality among all people, underlying cause",196.9,181.8,213.0,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,KS,Kansas,"Lung and bronchial cancer mortality among all people, underlying cause",62.0,46.9,80.2,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,NC,North Carolina,"Breast cancer mortality among all females, underlying cause",22.1,17.4,27.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,IN,Indiana,"Invasive cancer (all sites combined) mortality among all people, underlying cause",95.6,89.2,102.3,Race/Ethnicity,Hispanic
2015,2019,VA,Virginia,"Invasive cancer (all sites combined), incidence",436.6,432.1,441.1,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,UT,Utah,"Invasive cancer (all sites combined), incidence",314.8,281.1,351.3,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2016,2020,IL,Illinois,"Cervical cancer mortality among all females, underlying cause",2.0,1.5,2.5,Race/Ethnicity,Hispanic
2015,2019,AL,Alabama,"Invasive cancer (all sites combined) mortality among all people, underlying cause",60.4,49.0,73.9,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,RI,Rhode Island,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",12.4,11.5,13.4,Race/Ethnicity,"White, non-Hispanic"
2016,2020,FL,Florida,"Invasive cancer (all sites combined), incidence",376.7,374.4,379.0,Race/Ethnicity,Hispanic
2016,2020,DE,Delaware,"Invasive cancer (all sites combined), incidence",360.7,336.0,386.6,Race/Ethnicity,Hispanic
2015,2019,NV,Nevada,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",9.5,8.2,10.9,Race/Ethnicity,Hispanic
2015,2019,SC,South Carolina,"Cervical cancer mortality among all females, underlying cause",2.2,1.9,2.5,Race/Ethnicity,"White, non-Hispanic"
2015,2019,CT,Connecticut,"Invasive cancer (all sites combined) mortality among all people, underlying cause",142.1,140.4,143.8,Race/Ethnicity,"White, non-Hispanic"
2015,2019,AZ,Arizona,"Cervical cancer mortality among all females, underlying cause",2.8,2.3,3.4,Race/Ethnicity,Hispanic
2015,2019,CA,California,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",12.8,12.6,13.0,Race/Ethnicity,"White, non-Hispanic"
2015,2019,IN,Indiana,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",14.9,14.5,15.3,Race/Ethnicity,"White, non-Hispanic"
2016,2020,IN,Indiana,"Prostate cancer mortality among all males, underlying cause",39.7,35.6,44.1,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,IA,Iowa,"Breast cancer mortality among all females, underlying cause",11.3,6.4,18.4,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,IN,Indiana,"Lung and bronchial cancer mortality among all people, underlying cause",12.7,10.3,15.3,Race/Ethnicity,Hispanic
2015,2019,MA,Massachusetts,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",12.0,10.5,13.5,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,HI,Hawaii,"Lung and bronchial cancer mortality among all people, underlying cause",27.5,26.2,28.8,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,CT,Connecticut,"Invasive cancer (all sites combined), incidence",445.8,436.2,455.6,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,IL,Illinois,"Prostate cancer mortality among all males, underlying cause",7.5,6.1,9.2,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,VA,Virginia,"Lung and bronchial cancer mortality among all people, underlying cause",38.8,37.4,40.2,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,MO,Missouri,"Breast cancer mortality among all females, underlying cause",12.3,8.7,17.0,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,KS,Kansas,"Prostate cancer mortality among all males, underlying cause",17.4,16.5,18.5,Race/Ethnicity,"White, non-Hispanic"
2015,2019,AK,Alaska,"Prostate cancer mortality among all males, underlying cause",18.7,15.9,21.9,Race/Ethnicity,"White, non-Hispanic"
2015,2019,WY,Wyoming,"Invasive cancer (all sites combined), incidence",411.8,404.5,419.2,Race/Ethnicity,"White, non-Hispanic"
2015,2019,NH,New Hampshire,"Cervical cancer mortality among all females, underlying cause",1.6,1.2,2.0,Race/Ethnicity,"White, non-Hispanic"
2015,2019,VA,Virginia,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",18.2,17.3,19.2,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,NY,New York,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",6.2,4.0,9.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2016,2020,FL,Florida,"Breast cancer mortality among all females, underlying cause",11.2,9.8,12.8,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,NM,New Mexico,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",14.1,13.0,15.2,Race/Ethnicity,Hispanic
2015,2019,WI,Wisconsin,"Breast cancer mortality among all females, underlying cause",8.8,5.6,13.1,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,DE,Delaware,"Breast cancer mortality among all females, underlying cause",20.7,18.9,22.6,Race/Ethnicity,"White, non-Hispanic"
2015,2019,AR,Arkansas,"Invasive cancer (all sites combined), incidence",500.7,491.1,510.4,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,SC,South Carolina,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",18.6,17.6,19.7,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,AR,Arkansas,"Prostate cancer mortality among all males, underlying cause",38.3,33.7,43.2,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,SC,South Carolina,"Breast cancer mortality among all females, underlying cause",27.7,26.0,29.4,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,NJ,New Jersey,"Cervical cancer mortality among all females, underlying cause",1.2,0.8,1.8,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,IL,Illinois,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",8.5,7.5,9.6,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,AZ,Arizona,"Invasive cancer (all sites combined) mortality among all people, underlying cause",135.4,134.2,136.7,Race/Ethnicity,"White, non-Hispanic"
2015,2019,CA,California,"Cervical cancer mortality among all females, underlying cause",2.7,2.6,2.9,Race/Ethnicity,Hispanic
2016,2020,GA,Georgia,"Prostate cancer mortality among all males, underlying cause",16.9,16.3,17.6,Race/Ethnicity,"White, non-Hispanic"
2015,2019,NY,New York,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",8.4,7.8,9.0,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,IN,Indiana,"Invasive cancer (all sites combined), incidence",460.3,452.2,468.4,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,AK,Alaska,"Invasive cancer (all sites combined), incidence",576.1,553.6,599.3,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2016,2020,MN,Minnesota,"Invasive cancer (all sites combined) mortality among all people, underlying cause",166.5,157.6,175.6,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,NV,Nevada,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",15.4,14.7,16.1,Race/Ethnicity,"White, non-Hispanic"
2016,2020,AL,Alabama,"Cervical cancer mortality among all females, underlying cause",2.7,2.4,3.1,Race/Ethnicity,"White, non-Hispanic"
2015,2019,NC,North Carolina,"Prostate cancer mortality among all males, underlying cause",8.5,5.6,12.2,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,WV,West Virginia,"Invasive cancer (all sites combined) mortality among all people, underlying cause",69.0,51.0,91.2,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,MT,Montana,"Invasive cancer (all sites combined), incidence",464.7,459.2,470.3,Race/Ethnicity,"White, non-Hispanic"
2015,2019,LA,Louisiana,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",6.6,4.9,8.6,Race/Ethnicity,Hispanic
2015,2019,CT,Connecticut,"Prostate cancer mortality among all males, underlying cause",17.4,16.5,18.3,Race/Ethnicity,"White, non-Hispanic"
2015,2019,AL,Alabama,"Invasive cancer (all sites combined), incidence",230.8,216.8,245.4,Race/Ethnicity,Hispanic
2015,2019,CA,California,"Prostate cancer mortality among all males, underlying cause",9.5,9.0,10.1,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,OR,Oregon,"Invasive cancer (all sites combined), incidence",455.9,433.1,479.6,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,KY,Kentucky,"Invasive cancer (all sites combined), incidence",195.4,158.7,238.6,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,NH,New Hampshire,"Invasive cancer (all sites combined), incidence",284.0,210.4,375.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,KS,Kansas,"Lung and bronchial cancer mortality among all people, underlying cause",16.3,13.2,19.7,Race/Ethnicity,Hispanic
2015,2019,NM,New Mexico,"Invasive cancer (all sites combined), incidence",400.8,395.6,406.1,Race/Ethnicity,"White, non-Hispanic"
2015,2019,NM,New Mexico,"Breast cancer mortality among all females, underlying cause",17.7,16.1,19.4,Race/Ethnicity,Hispanic
2015,2019,FL,Florida,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",11.5,11.1,11.9,Race/Ethnicity,Hispanic
2015,2019,NM,New Mexico,"Prostate cancer mortality among all males, underlying cause",18.9,17.4,20.5,Race/Ethnicity,"White, non-Hispanic"
2015,2019,MA,Massachusetts,"Invasive cancer (all sites combined) mortality among all people, underlying cause",78.3,60.0,100.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,VA,Virginia,"Breast cancer mortality among all females, underlying cause",28.2,26.7,29.8,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,ME,Maine,"Invasive cancer (all sites combined) mortality among all people, underlying cause",208.0,167.0,255.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,AL,Alabama,"Lung and bronchial cancer mortality among all people, underlying cause",48.8,47.9,49.7,Race/Ethnicity,"White, non-Hispanic"
2016,2020,MD,Maryland,"Invasive cancer (all sites combined), incidence",447.6,443.4,451.9,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,NJ,New Jersey,"Invasive cancer (all sites combined), incidence",487.9,482.3,493.5,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,NV,Nevada,"Cervical cancer mortality among all females, underlying cause",2.9,1.8,4.4,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,AR,Arkansas,"Invasive cancer (all sites combined) mortality among all people, underlying cause",66.8,58.3,75.9,Race/Ethnicity,Hispanic
2015,2019,OH,Ohio,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",14.7,14.4,15.0,Race/Ethnicity,"White, non-Hispanic"
2015,2019,RI,Rhode Island,"Invasive cancer (all sites combined), incidence",304.2,275.3,335.2,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,MA,Massachusetts,"Invasive cancer (all sites combined), incidence",250.6,217.8,287.0,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2016,2020,AR,Arkansas,"Lung and bronchial cancer mortality among all people, underlying cause",16.8,10.3,25.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2016,2020,NE,Nebraska,"Invasive cancer (all sites combined), incidence",502.9,445.5,565.2,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,HI,Hawaii,"Invasive cancer (all sites combined) mortality among all people, underlying cause",130.4,105.6,158.6,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,RI,Rhode Island,"Invasive cancer (all sites combined), incidence",378.9,305.2,464.9,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,CO,Colorado,"Invasive cancer (all sites combined) mortality among all people, underlying cause",129.3,125.3,133.3,Race/Ethnicity,Hispanic
2015,2019,MI,Michigan,"Cervical cancer mortality among all females, underlying cause",2.1,1.2,3.4,Race/Ethnicity,Hispanic
2015,2019,WI,Wisconsin,"Breast cancer mortality among all females, underlying cause",27.8,24.1,31.9,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,IA,Iowa,"Invasive cancer (all sites combined), incidence",300.0,277.7,323.4,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,AZ,Arizona,"Lung and bronchial cancer mortality among all people, underlying cause",9.9,8.0,12.0,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,TN,Tennessee,"Invasive cancer (all sites combined), incidence",316.9,303.3,331.0,Race/Ethnicity,Hispanic
2015,2019,KS,Kansas,"Prostate cancer mortality among all males, underlying cause",17.9,16.9,19.0,Race/Ethnicity,"White, non-Hispanic"
2015,2019,IL,Illinois,"Prostate cancer mortality among all males, underlying cause",7.2,5.8,8.9,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,IL,Illinois,"Breast cancer mortality among all females, underlying cause",31.6,30.1,33.2,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,ME,Maine,"Invasive cancer (all sites combined), incidence",480.0,475.4,484.7,Race/Ethnicity,"White, non-Hispanic"
2015,2019,DC,District of Columbia,"Lung and bronchial cancer mortality among all people, underlying cause",16.7,14.3,19.4,Race/Ethnicity,"White, non-Hispanic"
2016,2020,ID,Idaho,"Cervical cancer mortality among all females, underlying cause",1.8,1.4,2.3,Race/Ethnicity,"White, non-Hispanic"
2016,2020,IN,Indiana,"Invasive cancer (all sites combined) mortality among all people, underlying cause",92.6,86.5,98.9,Race/Ethnicity,Hispanic
2016,2020,AZ,Arizona,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",12.0,11.2,12.9,Race/Ethnicity,Hispanic
